time,price,volume,side
2024-07-01 17:00:02,0.10134512418773646,58.76988496267805,bid
2024-07-01 17:00:02,0.09021546104568699,39.62372608556583,bid
2024-07-01 17:00:02,0.07976474902277929,36.686680764365555,bid
2024-07-01 17:00:02,0.07056429756823525,29.085445057253054,bid
2024-07-01 17:00:02,0.0605665548281003,44.744839145866734,bid
2024-07-01 17:00:02,0.0491477515719928,36.16820116718769,bid
2024-07-01 17:00:02,0.040839039870568514,29.491917583921452,bid
2024-07-01 17:00:02,0.02946272752695076,32.67210328284415,bid
2024-07-01 17:00:02,0.0207950097143312,26.347069307733364,bid
2024-07-01 17:00:02,0.00970703453529348,20.667073702028137,bid
2024-07-01 17:00:02,0.11955118299896321,49.50016592914335,ask
2024-07-01 17:00:02,0.12909760865070377,51.846484626404646,ask
2024-07-01 17:00:02,0.14023366846137134,35.93995649188088,ask
2024-07-01 17:00:02,0.1500556559874945,50.08026800643966,ask
2024-07-01 17:00:02,0.1602274311057568,37.92754907007298,ask
2024-07-01 17:00:02,0.17046811382639232,30.287006081307496,ask
2024-07-01 17:00:02,0.18080726886653167,25.253722617924943,ask
2024-07-01 17:00:02,0.19086292469612345,10.685952731888749,ask
2024-07-01 17:00:02,0.2005532091308097,27.84149779950796,ask
2024-07-01 17:00:02,0.20959842376269638,28.247739175569926,ask
2024-07-01 18:00:03,0.05509004628218321,51.511469444794955,bid
2024-07-01 18:00:03,0.04568827788446579,20.648230335430608,bid
2024-07-01 18:00:03,0.034196428281624815,52.807458238475206,bid
2024-07-01 18:00:03,0.025555011391328403,26.51331670432732,bid
2024-07-01 18:00:03,0.015791888607241292,28.205304287635443,bid
2024-07-01 18:00:03,0.004909516630771869,21.908868175331015,bid
2024-07-01 18:00:03,0.001,6.555675587350662,bid
2024-07-01 18:00:03,0.001,25.02867119684239,bid
2024-07-01 18:00:03,0.001,30.613756171024338,bid
2024-07-01 18:00:03,0.001,6.3010983990790965,bid
2024-07-01 18:00:03,0.07502462011652043,54.97329489805727,ask
2024-07-01 18:00:03,0.08546224697092986,39.38183275564732,ask
2024-07-01 18:00:03,0.0942592298263761,39.40718934539849,ask
2024-07-01 18:00:03,0.10470356105243449,31.868844023662614,ask
2024-07-01 18:00:03,0.11437609944479969,35.11076013078319,ask
2024-07-01 18:00:03,0.12443545052133544,41.40404254008715,ask
2024-07-01 18:00:03,0.135617306747884,22.626893805009715,ask
2024-07-01 18:00:03,0.14494614814180973,10.043993919117355,ask
2024-07-01 18:00:03,0.15514531458572434,27.263779956701494,ask
2024-07-01 18:00:03,0.16474633086764953,50.212777146655625,ask
2024-07-01 19:00:02,0.06482012662917294,34.56564763437619,bid
2024-07-01 19:00:02,0.05543852374998078,53.6127483804374,bid
2024-07-01 19:00:02,0.044448613418841994,29.961054130646954,bid
2024-07-01 19:00:02,0.03551119012812164,44.51657091290613,bid
2024-07-01 19:00:02,0.02492116887982347,39.041723439244656,bid
2024-07-01 19:00:02,0.01504813561784572,32.39839561680221,bid
2024-07-01 19:00:02,0.005754852398883554,39.791510556223976,bid
2024-07-01 19:00:02,0.001,39.96812477217532,bid
2024-07-01 19:00:02,0.001,25.877547837357437,bid
2024-07-01 19:00:02,0.001,23.896684871777957,bid
2024-07-01 19:00:02,0.08519121126747956,68.37346920975854,ask
2024-07-01 19:00:02,0.09470352706367684,64.270303155229,ask
2024-07-01 19:00:02,0.10458368358053498,39.91093571857324,ask
2024-07-01 19:00:02,0.11511424021320786,39.89182465817341,ask
2024-07-01 19:00:02,0.12455046408825772,32.81971534322565,ask
